日期,时刻,时段序号,购电量kWh,购电功率kW,电价元每kWh,小区负载kW,光伏实际功率kW,储电量期初kWh,储电量期末kWh,实际充电量kWh,实际放电量kWh,计划充电量kWh,计划放电量kWh
2025-09-23,17:30-17:40,105,995.05,5970.3,0.9862,6368.49,630.1875,10440.0973,10474.897,38.6663,0.0,0.0,0.0
2025-09-23,17:40-17:50,106,1074.0883,6444.5297,0.976,6667.634,356.458,10474.897,10494.9,22.2256,0.0,0.0,0.0
2025-09-23,17:50-18:00,107,998.735,5992.4099,1.0742,5886.4358,131.4439,10494.9,10530.5127,39.5697,0.0,0.0,0.0
2025-09-23,18:00-18:10,108,833.4051,5000.4307,1.2313,4515.87,0.0,10530.5127,10603.1968,80.7601,0.0,0.0,-0.0
2025-09-23,18:10-18:20,109,801.775,4810.6502,1.2561,4585.9791,0.0,10603.1968,10636.8975,37.4452,0.0,0.0,-0.0
2025-09-23,18:20-18:30,110,822.5168,4935.1008,1.2447,4985.787,4.4234,10636.8975,10628.3303,0.0,7.7105,0.0,0.0
2025-09-23,18:30-18:40,111,841.1445,5046.867,1.2545,5006.5,0.0,10628.3303,10634.3854,6.7278,0.0,0.0,0.0
2025-09-23,18:40-18:50,112,880.0979,5280.5875,1.2522,5016.9579,0.0,10634.3854,10673.9298,43.9383,0.0,0.0,0.0
2025-09-23,18:50-19:00,113,855.724,5134.344,1.2881,4862.5058,0.3176,10673.9298,10714.7532,45.3593,0.0,0.0,0.0
2025-09-23,19:00-19:10,114,0.0,0.0,1.3466,4664.56,0.0,10714.7532,9850.9458,0.0,777.4267,0.0,805.49
2025-09-23,19:10-19:20,115,20.4761,122.8566,1.3523,4794.5933,0.0,9850.9458,8985.8093,0.0,778.6228,0.0,833.3333
2025-09-23,19:20-19:30,116,50.3168,301.9011,1.3445,4953.598,0.0228,8985.8093,8124.3882,0.0,775.279,0.0,833.3333
2025-09-23,19:30-19:40,117,24.5499,147.2995,1.3483,4906.9,0.0,8124.3882,7242.9807,0.0,793.2667,0.0,833.3333
2025-09-23,19:40-19:50,118,22.739,136.434,1.349,4721.0181,0.0,7242.9807,6393.9836,0.0,764.0974,0.0,833.3333
2025-09-23,19:50-20:00,119,24.7399,148.4395,1.3473,4705.315,0.0016,6393.9836,5550.1181,0.0,759.479,0.0,833.3333
2025-09-23,20:00-20:10,120,9.9357,59.614,1.3482,4871.47,0.0,5550.1181,4659.0337,0.0,801.976,0.0,833.3333
2025-09-23,20:10-20:20,121,0.0,0.0,1.3513,4963.0687,0.0,4659.0337,3739.9469,0.0,827.1781,0.0,821.9229
2025-09-23,20:20-20:30,122,476.5873,2859.5238,1.34,5061.4062,0.0,3739.9469,3332.1909,0.0,366.9804,0.0,345.9205
2025-09-23,20:30-20:40,123,15.8052,94.831,1.3489,5038.25,0.0,3332.1909,2416.7429,0.0,823.9032,0.0,833.3333
2025-09-23,20:40-20:50,124,40.957,245.7423,1.3952,4709.3717,0.0,2416.7429,1590.1449,0.0,743.9382,0.0,833.3333
2025-09-23,20:50-21:00,125,861.3111,5167.8666,1.2226,4809.9708,0.0,1590.1449,1643.8292,59.6493,0.0,0.0,-0.0
2025-09-23,21:00-21:10,126,838.2395,5029.437,0.9332,5215.3,0.0,1643.8292,1609.4102,0.0,30.9772,-0.0,0.0
2025-09-23,21:10-21:20,127,861.22,5167.3201,0.9068,5055.1463,0.0,1609.4102,1626.2362,18.6956,0.0,-0.0,0.0
2025-09-23,21:20-21:30,128,839.1531,5034.9186,0.9371,4827.5711,0.0,1626.2362,1657.3384,34.5579,0.0,0.0,0.0
2025-09-23,21:30-21:40,129,801.9025,4811.415,0.9371,4880.29,0.0,1657.3384,1644.5837,0.0,11.4792,0.0,0.0
2025-09-23,21:40-21:50,130,858.915,5153.4901,0.9871,4979.2148,0.0,1644.5837,1670.725,29.0459,0.0,0.0,0.0
2025-09-23,21:50-22:00,131,815.8375,4895.0249,0.7764,4609.119,0.0,1670.725,1713.6109,47.651,0.0,0.0,-0.0
2025-09-23,22:00-22:10,132,1504.5686,9027.4115,0.4209,3835.46,0.0,1713.6109,2463.6109,833.3333,0.0,833.3333,0.0
2025-09-23,22:10-22:20,133,1463.049,8778.2941,0.3859,3320.6494,0.0,2463.6109,3213.6109,833.3333,0.0,833.3333,0.0
2025-09-23,22:20-22:30,134,1306.8795,7841.2768,0.4368,3496.0714,0.0,3213.6109,3865.3917,724.2009,0.0,666.6667,0.0
2025-09-23,22:30-22:40,135,1477.2441,8863.4645,0.4198,3883.24,0.0,3865.3917,4612.4254,830.0374,0.0,833.3333,0.0
2025-09-23,22:40-22:50,136,1476.5821,8859.4927,0.4186,3580.1991,0.0,4612.4254,5362.4254,833.3333,0.0,833.3333,0.0
2025-09-23,22:50-23:00,137,1481.5665,8889.3993,0.4241,3332.1137,0.0,5362.4254,6112.4254,833.3333,0.0,833.3333,0.0
2025-09-23,23:00-23:10,138,1483.3061,8899.8365,0.4237,3416.1,0.0,6112.4254,6862.4254,833.3333,0.0,833.3333,0.0
2025-09-23,23:10-23:20,139,1467.9615,8807.7692,0.4248,3387.9352,0.0,6862.4254,7612.4254,833.3333,0.0,833.3333,0.0
2025-09-23,23:20-23:30,140,1479.0981,8874.5883,0.424,3459.0094,0.0,7612.4254,8362.4254,833.3333,0.0,833.3333,0.0
2025-09-23,23:30-23:40,141,1498.3736,8990.2415,0.422,3661.95,0.0,8362.4254,9112.4254,833.3333,0.0,833.3333,0.0
2025-09-23,23:40-23:50,142,1469.1024,8814.6144,0.424,3702.4038,0.0,9112.4254,9862.4254,833.3333,0.0,833.3333,0.0
2025-09-23,23:50-0:00+1,143,1480.9417,8885.6504,0.4271,3409.7885,0.0,9862.4254,10612.4254,833.3333,0.0,833.3333,0.0
2025-09-23,0:00+1-0:10+1,144,1519.9126,9119.4755,0.4276,3147.61,0.0,10612.4254,10800.0,208.4162,0.0,833.3333,0.0
2025-12-21,0:10-0:20,1,622.3258,3733.9548,0.4248,3576.1063,0.0,10800.0,10800.0,0.0,0.0,0.0,-0.0
2025-12-21,0:20-0:30,2,589.3061,3535.8366,0.4245,3537.871,0.0,10800.0,10799.6233,0.0,0.3391,0.0,0.0
2025-12-21,0:30-0:40,3,600.1257,3600.7545,0.4269,3472.1,0.0,10799.6233,10800.0,0.4186,0.0,0.0,-0.0
2025-12-21,0:40-0:50,4,643.3677,3860.2064,0.4272,3388.2602,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,0:50-1:00,5,657.5896,3945.5373,0.4271,3299.4233,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,1:00-1:10,6,638.8847,3833.3085,0.4285,3349.26,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,1:10-1:20,7,636.3312,3817.9874,0.4311,3662.0911,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,1:20-1:30,8,635.3315,3811.9889,0.4302,3799.4157,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,1:30-1:40,9,628.7803,3772.6815,0.4279,3736.18,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,1:40-1:50,10,630.39,3782.34,0.4312,3824.9356,0.0,10800.0,10792.1119,0.0,7.0993,0.0,-0.0
2025-12-21,1:50-2:00,11,640.2379,3841.4274,0.4333,3734.208,0.0,10792.1119,10800.0,8.7645,0.0,0.0,-0.0
2025-12-21,2:00-2:10,12,649.7085,3898.251,0.4311,3587.15,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,2:10-2:20,13,652.0181,3912.1087,0.4293,3856.4774,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,2:20-2:30,14,666.5475,3999.285,0.4324,3923.2147,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,2:30-2:40,15,691.1712,4147.0275,0.4367,3730.5,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,2:40-2:50,16,701.5023,4209.014,0.4348,3819.86,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,2:50-3:00,17,696.5744,4179.4464,0.4335,3791.4644,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,3:00-3:10,18,682.899,4097.394,0.4357,3751.73,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,3:10-3:20,19,672.1753,4033.052,0.4374,4180.5461,0.0,10800.0,10772.6863,0.0,24.5824,0.0,0.0
2025-12-21,3:20-3:30,20,689.1839,4135.1035,0.4371,4115.3327,0.0,10772.6863,10775.6519,3.2951,0.0,0.0,0.0
2025-12-21,3:30-3:40,21,707.0595,4242.357,0.4356,3748.74,0.0,10775.6519,10800.0,27.0534,0.0,0.0,0.0
2025-12-21,3:40-3:50,22,675.3823,4052.2941,0.4353,4220.4858,0.0,10800.0,10768.8534,0.0,28.032,0.0,0.0
2025-12-21,3:50-4:00,23,665.2504,3991.5026,0.436,4423.9257,0.0,10768.8534,10688.775,0.0,72.0705,0.0,0.0
2025-12-21,4:00-4:10,24,690.6707,4144.0245,0.4378,4079.15,0.0,10688.775,10698.5062,10.8124,0.0,0.0,0.0
2025-12-21,4:10-4:20,25,697.2075,4183.2447,0.4401,4038.9424,0.0,10698.5062,10720.1515,24.0504,0.0,0.0,-0.0
2025-12-21,4:20-4:30,26,707.684,4246.1039,0.4389,4082.3954,0.0,10720.1515,10744.7078,27.2848,0.0,0.0,0.0
2025-12-21,4:30-4:40,27,736.4595,4418.757,0.4364,4064.87,0.0,10744.7078,10797.7909,58.9812,0.0,0.0,0.0
2025-12-21,4:40-4:50,28,763.3099,4579.8592,0.4393,4121.8784,0.0,10797.7909,10800.0,2.4546,0.0,0.0,0.0
2025-12-21,4:50-5:00,29,747.6244,4485.7463,0.4422,4083.6154,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,5:00-5:10,30,711.319,4267.914,0.4395,4032.31,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,5:10-5:20,31,716.6838,4300.1031,0.4333,4217.9422,0.0023,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,5:20-5:30,32,720.6573,4323.9436,0.4439,4253.2484,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,5:30-5:40,33,707.203,4243.218,0.4301,4066.58,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,5:40-5:50,34,717.7143,4306.2855,0.3713,4077.7781,0.0316,10800.0,10800.0,0.0,0.0,-0.0,0.0
2025-12-21,5:50-6:00,35,802.5632,4815.3791,0.5708,4717.7146,0.0,10800.0,10800.0,0.0,0.0,0.0,-0.0
2025-12-21,6:00-6:10,36,914.7723,5488.6335,0.9099,5490.65,0.0,10800.0,10799.6266,0.0,0.3361,0.0,0.0
2025-12-21,6:10-6:20,37,270.2979,1621.7876,0.9368,5439.318,0.4406,10799.6266,10092.7581,0.0,636.1816,0.0,675.0
2025-12-21,6:20-6:30,38,931.9709,5591.8252,0.8758,5407.8325,0.0,10092.7581,10120.357,30.6654,0.0,0.0,0.0
2025-12-21,6:30-6:40,39,922.8467,5537.0805,0.8759,5587.05,0.0,10120.357,10111.1034,0.0,8.3283,0.0,0.0
2025-12-21,6:40-6:50,40,932.1921,5593.1524,0.8601,5351.2866,6.1366,10111.1034,10148.3037,41.3337,0.0,0.0,0.0
2025-12-21,6:50-7:00,41,953.5684,5721.4106,0.8442,5233.249,0.0,10148.3037,10221.528,81.3603,0.0,0.0,0.0
2025-12-21,7:00-7:10,42,958.4908,5750.9445,0.8334,5374.2,0.0,10221.528,10278.0397,62.7908,0.0,0.0,0.0
2025-12-21,7:10-7:20,43,902.0734,5412.4405,0.8092,5360.7841,172.6829,10278.0397,10311.6906,37.3899,0.0,0.0,0.0
2025-12-21,7:20-7:30,44,847.2566,5083.5397,0.7972,5321.3096,420.0356,10311.6906,10339.0304,30.3776,0.0,0.0,0.0
2025-12-21,7:30-7:40,45,806.7579,4840.5472,0.7644,5231.72,690.675,10339.0304,10383.9558,49.917,0.0,0.0,0.0
2025-12-21,7:40-7:50,46,1590.5117,9543.07,0.6899,5065.8847,996.7377,10383.9558,10800.0,462.2714,0.0,833.3333,0.0
2025-12-21,7:50-8:00,47,812.8382,4877.029,0.86,5889.1246,1276.7125,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,8:00-8:10,48,101.2052,607.231,1.1617,7180.79,1539.8625,10800.0,9874.0741,0.0,833.3333,0.0,833.3333
2025-12-21,8:10-8:20,49,114.6988,688.1929,1.1683,7254.351,1860.1541,9874.0741,9002.5918,0.0,784.334,0.0,833.3333
2025-12-21,8:20-8:30,50,59.1462,354.8773,1.0956,7152.8955,2211.6206,9002.5918,8153.259,0.0,764.3996,0.0,833.3333
2025-12-21,8:30-8:40,51,0.0,0.0,1.0849,7367.01,2579.625,8153.259,7266.7062,0.0,797.8975,0.0,830.9219
2025-12-21,8:40-8:50,52,0.0,0.0,1.061,7333.1326,2953.1787,7266.7062,6455.6036,0.0,729.9923,0.0,785.5272
2025-12-21,8:50-9:00,53,0.0,0.0,1.043,7276.0603,3195.6035,6455.6036,5699.9635,0.0,680.0761,0.0,741.7612
2025-12-21,9:00-9:10,54,0.0,0.0,1.036,7255.65,3341.5875,5699.9635,4975.1371,0.0,652.3437,0.0,690.1011
2025-12-21,9:10-9:20,55,0.0,0.0,1.0147,7076.8086,3572.7867,4975.1371,4326.2441,0.0,584.0036,0.0,639.2358
2025-12-21,9:20-9:30,56,0.0,0.0,0.9922,7014.1683,3848.0561,4326.2441,3739.9271,0.0,527.6854,0.0,613.347
2025-12-21,9:30-9:40,57,16.6421,99.8529,0.97,7150.59,4116.6,3739.9271,3196.5683,0.0,489.0229,0.0,578.3981
2025-12-21,9:40-9:50,58,538.8822,3233.2929,0.9422,7259.4501,4370.6969,3196.5683,3248.2493,57.4233,0.0,0.0,0.0
2025-12-21,9:50-10:00,59,468.6719,2812.0315,0.9569,7142.682,4583.0793,3248.2493,3286.1136,42.0715,0.0,0.0,0.0
2025-12-21,10:00-10:10,60,0.0,0.0,0.9977,6912.23,4750.3875,3286.1136,2885.7724,0.0,360.3071,0.0,430.563
2025-12-21,10:10-10:20,61,0.0,0.0,0.9919,6873.3728,4886.2111,2885.7724,2517.7795,0.0,331.1936,0.0,452.4903
2025-12-21,10:20-10:30,62,472.8907,2837.3439,0.9588,6913.1885,4956.6279,2517.7795,2649.897,146.7972,0.0,0.0,0.0
2025-12-21,10:30-10:40,63,443.4728,2660.8365,0.9549,6951.47,4960.7625,2649.897,2750.4163,111.6882,0.0,0.0,0.0
2025-12-21,10:40-10:50,64,0.0,0.0,0.9839,7040.6919,4946.2149,2750.4163,2362.5502,0.0,349.0795,0.0,377.6544
2025-12-21,10:50-11:00,65,384.9339,2309.6036,0.799,7195.1724,4968.8079,2362.5502,2375.0361,13.8732,0.0,0.0,0.0
2025-12-21,11:00-11:10,66,1250.4703,7502.822,0.5025,7266.62,4979.2125,2375.0361,3125.0361,833.3333,0.0,833.3333,0.0
2025-12-21,11:10-11:20,67,1153.2883,6919.7299,0.4662,7080.5804,4907.9946,3125.0361,3837.1077,791.1907,0.0,833.3333,0.0
2025-12-21,11:20-11:30,68,1066.8112,6400.8675,0.5007,6948.6094,5015.1025,3837.1077,4507.2118,744.5601,0.0,833.3333,0.0
2025-12-21,11:30-11:40,69,1064.1155,6384.6928,0.4827,6954.16,5256.3375,4507.2118,5210.2423,781.145,0.0,833.3333,0.0
2025-12-21,11:40-11:50,70,1079.5507,6477.3043,0.4785,6860.0706,5348.0182,5210.2423,5955.0301,827.542,0.0,833.3333,0.0
2025-12-21,11:50-12:00,71,1064.9873,6389.9237,0.4662,6565.9337,5577.6892,5955.0301,6705.0301,833.3333,0.0,833.3333,0.0
2025-12-21,12:00-12:10,72,1023.8313,6142.988,0.4432,6330.9,5890.8,6705.0301,7455.0301,833.3333,0.0,833.3333,0.0
2025-12-21,12:10-12:20,73,1000.2477,6001.4863,0.4411,6501.863,5904.8948,7455.0301,8205.0301,833.3333,0.0,833.3333,0.0
2025-12-21,12:20-12:30,74,1016.3383,6098.0295,0.4551,6520.3344,5868.1645,8205.0301,8955.0301,833.3333,0.0,833.3333,0.0
2025-12-21,12:30-12:40,75,1025.7765,6154.6588,0.4463,6273.31,5864.7,8955.0301,9705.0301,833.3333,0.0,833.3333,0.0
2025-12-21,12:40-12:50,76,973.6362,5841.8171,0.4113,6234.7567,5722.7661,9705.0301,10455.0301,833.3333,0.0,833.3333,0.0
2025-12-21,12:50-13:00,77,1010.5714,6063.4287,0.5682,6512.763,5549.8704,10455.0301,10800.0,383.2999,0.0,833.3333,0.0
2025-12-21,13:00-13:10,78,286.041,1716.246,0.8279,6836.44,5390.4375,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,13:10-13:20,79,295.0472,1770.283,0.8636,6797.3346,5211.4597,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,13:20-13:30,80,289.8327,1738.9964,0.8416,6554.3856,5202.0686,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,13:30-13:40,81,315.672,1894.032,0.8618,6350.08,5287.95,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,13:40-13:50,82,325.8256,1954.9534,0.8623,6333.408,5178.3498,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,13:50-14:00,83,333.1348,1998.8087,0.9026,6515.4464,4993.7017,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,14:00-14:10,84,0.0,0.0,0.9754,6658.81,4847.5125,10800.0,10464.5745,0.0,301.8829,0.0,355.5772
2025-12-21,14:10-14:20,85,0.0,0.0,1.0002,6474.7834,4705.4039,10464.5745,10136.9117,0.0,294.8966,0.0,400.0345
2025-12-21,14:20-14:30,86,0.0,0.0,0.9978,6311.1097,4404.8152,10136.9117,9783.8942,0.0,317.7157,0.0,470.8093
2025-12-21,14:30-14:40,87,0.0,0.0,1.0271,6293.57,3988.3875,9783.8942,9357.0085,0.0,384.1971,0.0,527.6591
2025-12-21,14:40-14:50,88,0.0,0.0,1.0906,6241.0875,3658.7815,9357.0085,8878.8037,0.0,430.3843,0.0,522.109
2025-12-21,14:50-15:00,89,0.0,0.0,0.9376,6267.633,3321.4365,8878.8037,8333.2118,0.0,491.0327,0.0,544.1512
2025-12-21,15:00-15:10,90,1445.6321,8673.7925,0.6694,6308.83,2957.5875,8333.2118,9083.2118,833.3333,0.0,833.3333,0.0
2025-12-21,15:10-15:20,91,1490.3715,8942.2292,0.66,6184.3165,2665.595,9083.2118,9833.2118,833.3333,0.0,833.3333,0.0
2025-12-21,15:20-15:30,92,1516.9339,9101.6033,0.7217,6249.441,2404.6045,9833.2118,10583.2118,833.3333,0.0,833.3333,0.0
2025-12-21,15:30-15:40,93,1562.4761,9374.8565,0.7308,6412.99,2166.8625,10583.2118,10800.0,240.8758,0.0,833.3333,0.0
2025-12-21,15:40-15:50,94,1631.1053,9786.6316,0.7534,6229.2355,1977.0681,10800.0,10800.0,0.0,0.0,815.2349,0.0
2025-12-21,15:50-16:00,95,862.1929,5173.1575,0.7823,6140.1248,1719.0539,10800.0,10800.0,0.0,0.0,-0.0,0.0
2025-12-21,16:00-16:10,96,857.8885,5147.331,0.8055,6190.42,1414.8375,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,16:10-16:20,97,873.7684,5242.6106,0.8271,6007.344,1199.0528,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,16:20-16:30,98,915.377,5492.2622,0.8519,6021.8302,965.9713,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,16:30-16:40,99,980.0079,5880.0472,0.8791,6231.28,680.625,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,16:40-16:50,100,1058.1998,6349.1987,0.9024,6177.7882,419.0314,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,16:50-17:00,101,1081.3138,6487.8828,0.9163,6130.9976,173.8125,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,17:00-17:10,102,1065.6678,6394.0065,0.9264,6172.78,0.0,10800.0,10800.0,0.0,0.0,-0.0,0.0
2025-12-21,17:10-17:20,103,1089.6872,6538.123,0.9462,6112.1742,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,17:20-17:30,104,1104.4453,6626.6718,0.9742,6160.7027,6.2009,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,17:30-17:40,105,1099.9747,6599.8485,0.9862,6338.77,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,17:40-17:50,106,1110.6723,6664.0341,0.976,6290.0948,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,17:50-18:00,107,965.1858,5791.1145,1.0742,5392.9058,0.4452,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,18:00-18:10,108,753.0828,4518.4965,1.2313,4275.8,0.0,10800.0,10800.0,0.0,0.0,0.0,-0.0
2025-12-21,18:10-18:20,109,756.8662,4541.1971,1.2561,4292.4867,0.0,10800.0,10800.0,0.0,0.0,0.0,-0.0
2025-12-21,18:20-18:30,110,781.9088,4691.4527,1.2447,4489.6396,0.032,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,18:30-18:40,111,735.357,4412.142,1.2545,4380.05,0.0,10800.0,10800.0,0.0,0.0,0.0,0.0
2025-12-21,18:40-18:50,112,721.8732,4331.2393,1.2522,4406.0663,0.0,10800.0,10786.1431,0.0,12.4712,0.0,0.0
2025-12-21,18:50-19:00,113,548.1406,3288.8436,1.2881,4500.5016,0.0023,10786.1431,10561.7625,0.0,201.9426,0.0,189.9348
2025-12-21,19:00-19:10,114,0.0,0.0,1.3466,4490.76,0.0,10561.7625,9730.1402,0.0,748.46,0.0,758.0387
2025-12-21,19:10-19:20,115,0.0,0.0,1.3523,4334.8994,0.0,9730.1402,8927.3811,0.0,722.4832,0.0,768.6507
2025-12-21,19:20-19:30,116,0.0,0.0,1.3445,4356.9931,0.0,8927.3811,8120.5305,0.0,726.1655,0.0,779.2184
2025-12-21,19:30-19:40,117,0.0,0.0,1.3483,4466.59,0.0,8120.5305,7293.3842,0.0,744.4317,0.0,780.5263
2025-12-21,19:40-19:50,118,0.0,0.0,1.349,4301.5722,0.0,7293.3842,6496.7968,0.0,716.9287,0.0,755.8859
2025-12-21,19:50-20:00,119,0.0,0.0,1.3473,4398.717,0.0,6496.7968,5682.2195,0.0,733.1195,0.0,752.632
2025-12-21,20:00-20:10,120,0.0,0.0,1.3482,4681.61,0.0,5682.2195,4815.2547,0.0,780.2683,0.0,782.3252
2025-12-21,20:10-20:20,121,0.0,0.0,1.3513,4485.5154,0.0,4815.2547,3984.6037,0.0,747.5859,0.0,804.7769
2025-12-21,20:20-20:30,122,0.0,0.0,1.34,4156.9026,0.0,3984.6037,3214.807,0.0,692.8171,0.0,783.5496
2025-12-21,20:30-20:40,123,0.0,0.0,1.3489,4090.51,0.0,3214.807,2457.3051,0.0,681.7517,0.0,742.3045
2025-12-21,20:40-20:50,124,0.0,0.0,1.3952,4322.2266,0.0,2457.3051,1656.8928,0.0,720.3711,0.0,742.157
2025-12-21,20:50-21:00,125,760.421,4562.5263,1.2226,4336.801,0.0,1656.8928,1690.7516,37.6209,0.0,0.0,-0.0
2025-12-21,21:00-21:10,126,769.4925,4616.955,0.9332,4144.46,0.0,1690.7516,1761.6258,78.7492,0.0,0.0,0.0
2025-12-21,21:10-21:20,127,764.1545,4584.9267,0.9068,4227.261,0.0,1761.6258,1815.2757,59.611,0.0,0.0,0.0
2025-12-21,21:20-21:30,128,761.6428,4569.8566,0.9371,4326.9643,0.0,1815.2757,1851.7095,40.4821,0.0,0.0,0.0
2025-12-21,21:30-21:40,129,775.7312,4654.3875,0.9371,4357.83,0.0,1851.7095,1896.1931,49.4262,0.0,0.0,0.0
2025-12-21,21:40-21:50,130,790.9584,4745.7506,0.9871,4437.1142,0.0,1896.1931,1942.4886,51.4394,0.0,0.0,-0.0
2025-12-21,21:50-22:00,131,717.2167,4303.3002,0.7764,4070.9954,0.0,1942.4886,1977.3343,38.7175,0.0,0.0,-0.0
2025-12-21,22:00-22:10,132,1432.2131,8593.2785,0.4209,3434.4,0.0,1977.3343,2727.3343,833.3333,0.0,833.3333,0.0
2025-12-21,22:10-22:20,133,1413.8979,8483.3873,0.3859,3270.5539,0.0,2727.3343,3477.3343,833.3333,0.0,833.3333,0.0
2025-12-21,22:20-22:30,134,1264.98,7589.8798,0.4368,3305.0168,0.0,3477.3343,4120.0638,714.1438,0.0,666.6667,0.0
2025-12-21,22:30-22:40,135,1427.5931,8565.5585,0.4198,3255.6,0.0,4120.0638,4870.0638,833.3333,0.0,833.3333,0.0
2025-12-21,22:40-22:50,136,1409.1091,8454.6548,0.4186,3155.514,0.0,4870.0638,5620.0638,833.3333,0.0,833.3333,0.0
2025-12-21,22:50-23:00,137,1403.7929,8422.7575,0.4241,3260.3635,0.0,5620.0638,6370.0638,833.3333,0.0,833.3333,0.0
2025-12-21,23:00-23:10,138,1419.5746,8517.4475,0.4237,3508.97,0.0,6370.0638,7120.0638,833.3333,0.0,833.3333,0.0
2025-12-21,23:10-23:20,139,1440.3905,8642.3428,0.4248,3554.7154,0.0,7120.0638,7870.0638,833.3333,0.0,833.3333,0.0
2025-12-21,23:20-23:30,140,1450.6948,8704.169,0.424,3395.6628,0.0,7870.0638,8620.0638,833.3333,0.0,833.3333,0.0
2025-12-21,23:30-23:40,141,1440.5466,8643.2795,0.422,3305.59,0.0,8620.0638,9370.0638,833.3333,0.0,833.3333,0.0
2025-12-21,23:40-23:50,142,1418.2908,8509.7448,0.424,3539.7613,0.0,9370.0638,10115.5613,828.3306,0.0,833.3333,0.0
2025-12-21,23:50-0:00+1,143,1440.144,8640.8643,0.4271,3571.991,0.0,10115.5613,10800.0,760.4875,0.0,833.3333,0.0
2025-12-21,0:00+1-0:10+1,144,1473.4448,8840.669,0.4276,3464.4,0.0,10800.0,10800.0,0.0,0.0,833.3333,0.0
